"JONES, DANIEL DANNY",36
SHOCKWAVE/LANCASTER,69
"VAUGHAN, GAYLE",10
MIST MISTRESS,15
TEFRAL,48
THOR IV/DARGO,14
COPPERHEAD II/,2
KRANG II,1
HARDCASE/HAROLD HARR,30
"MOORE, CONNIE",14
NEDDA,9
TRICKSHOT,12
"YIN, ANGELA",60
TURBO II (B)/MIKE JE,31
PROFESSOR X | MUTANT,18
"NAIP, SYNTHIA",4
GOLDFIRE/AMEIKO SABU,40
"MELTON, LORRIE",12
WHITEOUT,54
"LARGO, CHIEF",28
KINGPIN/WILSON FISK,312
MANDARIN,140
PRINCESS ZANDA,10
INFECTIA/JOSEPHINE,25
PROJECTOR/,44
SUNFIRE/SHIRO YASHID,4
ONEG,46
CORAL,0
RANDOM,18
"ICHIHARA, SHIGERU",5
"CIRE, EYLA",25
LEVIATHAN V,1
"DONALDSON, LINDA",16
COYOTE,0
"RYKER, LUCY",9
HELIX II,10
"RICHARDS, REED | EAR",14
MISS ITCH/BLISS,10
MAELEN,28
FIREBRAND II/BROXTEL,23
"JARZINHO, COL. EDSON",27
OGRE,56
GUARDIAN/JAMES MACDO,220
"POWER, LEFTENANT",4
ANGLER,17
"SOLE, MAJOR REMINGTO",13
KALMARI,2
"FISK, VANESSA",41
EXECUTIONER IV,3
FIN FANG FOOM/MIDGAR,40
"CHALIZ, SHANAZ RAYNA",13
AJES'HA,7
VOLSTAGG | MUTANT X-,2
ABSALOM,21
CLARISSA,0
CHARCOAL/CHARLIE BUR,172
MEPHISITOID,9
DOOP,16
LIGHTNINGBOLT II/RAN,11
TWIT,0
DR. OCTOPUS | MUTANT,33
BRUTO THE STRONGMAN/,31
THUNDERBOLT/BILLY CA,14
INDECH,16
WARRIOR WOMAN/JULIA,43
AKAFE,9
WHITE DRAGON,7
ROGUE /,601
"RIORDAN, JIMMY",13
CRIMSON DYNAMO/PROF.,6
BLACK FOX II/,14
"SNIDER, DET. LOU",24
"MARCEAUX, THEOREN",24
CAPTAIN FATE,0
SUMO,26
DR. HYDRO,3
RAMSHOT/,7
FAYRELYTE STRONGHEAR,34
"FUNARO, DONNA",14
TOTEM,24
"CRAWLEY, BETRAND",25
PICO,19
"RUNCITER, GAIL",25
DRAGON MAN,76
BRAIN CELL/,3
"SANDOVAL, DIEGO",11
HIGH OVERLORD,18
SPHINX III,4
SASQUATCH DOPPELGANG,96
STAMPEDE/,7
MASTERMIND IV/MARTIN,13
BLACK WIDOW/NATASHA,636
"SHINSKI, PROFESSOR W",43
TIKUAK,11
HUGIN,38
"ST. CROIX, CARTIER",16
"HARRIGAN, PATRICIA P",11
WINDSHEAR/COLIN ASHW,71
MISTY/VINCENTE,3
"BRAITHWAITE, JUDGE R",6
BOLERO/,13
"HAVERSHAW, JASON",0
HUNTER IN DARKNESS,21
KANGAROO II/,29
CAT III/SHEN KUEI,31
PROWLER/HOBIE BROWN,98
CARDINAL/CLEMDENON,61
MAGNOR,4
NAHREES [INHUMAN],18
"KETCH, DORIS AUDRA",34
STINGER IV,7
ROCKET RACCOON,24
"MADSDEN, TREVOR",5
"PINKERTON, PERCIVAL",8
TWEEDLEDOPE,10
"ANDERSON, CHIEF MAGI",21
BENAZA,1
"THOMAS, COMMANDER DA",56
GAMORA,166
"THORSON, DR. WALTER",12
"ABBOTT, JACK",6
"GRASSWIND, Z'OOFREY",14
LORD OF LIGHT/BOWEN,2
"DARKOVER, PROFESSOR",4
CARGO,4
ULTRON 2010,9
MOONHUNTER/ZACK MOON,57
"CABE, BETHANY",77
DRAGONFIST,12
"SHAW, SARAH",4
REINHOLDT,15
BIRDBRAIN,12
COTTONMOUTH,3
WOODGOD,38
SIGYN,40
"EISMAN, BETTY",0
"SEBASTIAN, MARISSA",20
"BURKE, GWYNETH",7
DOUGLOCK 2013,4
CALLISTO,130
NIGHT,14
LIZARD/DR. CURTIS CO,115
VAKUME,23
NORTHSTAR DOPPELGANG,43
"WALSH, CAPT. ALEXAND",5
HUMAN TORCH/JOHNNY S,962
"BECKMAN, LISA",3
VEDA,14
"MAXWELL, MORRIS",23
WAR MACHINE II/PARNE,12
HAV-AK,0
"STEPHANAPOULUS, COSM",5
"TOWER, BLAKE",84
"CIR, DYLON",13
HINDSIGHT LAD/CARLTO,62
"CEAUSECU, IONEL",11
TANGERINE 2013,6
BRANNEX,4
SILVER SCORPION/ELIS,44
"FRASER, DET. KATE",4
PHARAOH KHAFRE,2
"DANTES, DR. EDWINA",3
"PIERSON, FRED",3
SUNSPYRE/LEYU YOSHID,14
PIPER,47
"KIMBLE, DR.",8
MUNSON,8
ENT,9
WILD BLOOD,10
CYBERMANCER/DR. SUZI,23
YETRIGAR,7
"NALES, DET. REBECCA",43
KITANG,10
BARIUM,14
RUCKUS,17
KASEMA,2
MINDBLAST,32
NAMELESS ONE,2
PROWLER III/RICK LAW,11
"DOMANI, DINO",0
"SINGER, MERLE",2
PUMPKIN,1
SET,23
ENTITY II,1
BROTHER CAESAR,2
KRONITT,6
"MASON, JOHN",5
DOMINA,45
PATRIOT/JEFF MACE,21
SNAKEBITE/,10
NUKE,16
"HURDLER, THOMAS",4
TALOS,3
"SCICLUNA, MICHELE",10
"PROCTOR, COORDINATOR",18
"VAZIR, DR.",5
LORELEI II/MELODI [A,73
CITIZEN V III/DALLAS,159
"GARTH, DONNA",9
MASTER PANDEMONIUM/M,28
AMERICAN SAMURAI/,5
JESTER/JONATHAN POWE,19
"RANDEAU, DR.",10
DR. DRUID/ANTHONY LU,321
SPIDER-WOMAN II/JULI,320
STUNNER/ANGELINA BRA,38
DRAX | MUTANT X-VERS,1
NOVA OMEGA/GARTHAN S,25
TOL-NOK,0
"POWELL, JASON",31
FRANKENSTEIN MONSTER,26
TOSHI,12
PELE II,11
WHITE DRAGON II,1
"STACY, GWEN | MUTANT",8
"OSBORN, EMILY",6
GYPSY MOTH,87
HODER [ASGARDIAN],23
ANIMATOR II/,9
"TERREL, DEBORAH",7
"PARKER, RICHARD (ROB",21
SMART ALEC/ALEC THOR,9
EQUILIBRIUS,31
VISARA,13
ZINGH,11
LEGS/,6
CROSSBONES II/,5
"CORBEAU, DR. PETER",115
"MADDICKS, ARTHUR ART",151
ZARAN II,21
ARIA,18
VIVISECTOR/MYLES ALF,9
BULLSEYE,2
DAYTRIPPER/AMANDA SE,139
"BYRNE, JOHN",28
"ADAMS, GEORGE",2
YONDU/YONDU UDONTA,7
CARVER,1
ZANKOR/JAY STEVENSON,8
JAVELIN II/DARIN JR.,13
ELAMRON,5
BLUNT,23
BEAUTIFUL DREAMER,31
HECATE,2
PROFESSOR POWER/ANTH,40
"VANDERGILL, GEORGE",12
"PEEL, EMMA",0
ELEJEA,12
STRONGARM II/ARMSTRO,9
BLACK RAAZER/,9
UNDERTAKER/CONRAD EI,5
ICE-MAN | MUTANT X-V,64
"HO, LI MUAN",27
"COLLINS, TRACY",18
BINARY | MUTANT X-VE,12
"DUNLEAVY, GEN. ARLEN",4
"SLAG/SLAGHT, DR. THE",12
ARAKI II,22
ECCE [WATCHER],5
TABULA RASA,5
"SMYTHE, SPENCER",19
"WILSON, MERCEDES",12
PHINEAS,12
TIMESLIP/RINA PATEL,42
VESSEL,18
GHAUR [DEVIANT],86
BELASCO,34
THUNDERFIST/,13
"LOBO, CARLOS",26
WENDIGO/PAUL CARTIER,4
GREEN GOBLIN/NORMAN,169
TIWAZ,13
ELECTRA,3
SCARLET SCARAB/DR. F,8
MARIONETTE/MARI,21
SALLA,9
ATALON,13
"AUTHIER, POLICE CHIE",32
HYPERTRON/CHESTER,2
MADAME MASQUE V,8
BLOOD SPIDER/,5
"POWELL, GRACE",37
EEL III,5
"THOMAS, ROY",44
"CANDLER, OWEN",6
GROK,17
GORGON [INHUMAN],350
GRON,3
"ST. CROIX, NICOLE",26
LUDI,1
TABUR,2
SNOW QUEEN/GITTE,0
BARON MACABRE/,6
GLAMOUR GIRL/GLORIA,26
QUEEN DIVINE JUSTICE,58
IRON FIST | MUTANT X,21
FORCE/CLAYTON WILSON,20
VOLKHVY,11
DEMEITYR,4
ARCADIUS,44
STAR HAMMER,9
PELIALI,8
"STACY, HELEN",5
LIZARD II,7
VYREK,36
"CLINTON, CHELSEA",4
"SMITH, KEVIN",22
"LOBO, EDUARDO",37
"BRYCE, ARCHER",12
JACK O'DIAMONDS,11
"TENKO, CARTER",3
"HARDERMAN, QUENTIN",19
KINGO SUNEN [ETERNAL,36
KATAR,15
"KURASOV, SIMYON BORI",20
SUPER SABRE/MARTIN F,74
MEMBRAIN/,19
IT,11
ANGEL/WARREN KENNETH,748
SANDMAN/WILLIAM BAKE,293
SWORDSMAN III/PHILIP,101
HUNKIR,17
PULSAR/PLOR,9
"HOUSTON, STELLA",22
"ARLINGTON, DR. MARCU",7
"GRANT, GATOR",2
"STEWART, MACKINLEY",12
GARDENER/ORD ZYONYZ,38
RAVENWOOD,7
LIBRITO,11
"STARR, JACQUELINE",5
GENERAL ADMISSION,15
TYPHOID MARY/MARY ME,48
KICKBACK/RICHARD,8
"BROOKS, ANNA",7
GOTH,11
"BECKMAN, SARAH",2
COMMANDO/M-NELL,14
JAGRFELM [ASGARDIAN],24
"STEED, MR.",10
RED GHOST/IVAN KRAGO,141
"CROW, REV. JOSHUA",10
AJAX,56
"HAVERSHAW, ANDREA",1
STAR-STALKER,27
"CAMPBELL, MEREDITH",20
"CELLANOS, MARCELLA",4
KHATYLIS,1
"RODRIGUEZ, DET. PHIL",14
MR. DOLL/NATHAN DOLL,8
ARES [GREEK GOD],84
"SIMONSON, LOUISE",27
ABOMINATION | MUTANT,24
"MALPHER, KATHY",28
FLAG-SMASHER,38
KEREM,3
SPANKER/FRED HOVEL,10
"NILES, SEN. CATHERIN",2
CYCLOPS II,5
WIREHEAD,11
EIGHTBALL,32
CAPTAIN MARVEL III/G,106
"RADD, FENNAN",3
JESTER II,22
"WILSON, LOUIS",21
ATLAS III,8
SNOWBIRD/NARYA/ANNE,191
LOCKDOWN,8
QUARK,6
JARELLA,10
NIGHTSHADE/TILDA,82
WARP SAVANT,2
DORMA [ATLANTEAN],53
CANDRA,24
LORELEI,37
"STANKOWICZ, FABIAN",116
TARANTULA/ANTON MIGU,26
MR. MOBIUS,6
GRANDMASTER/EN DWI G,121
MARTINEX,20
MASTER PROGRAMMER,20
CERBERUS II,8
DOC SAMSON/DR. LEONA,228
SHADOW KING/AMAHL FA,73
OUTLAW/NIGEL HIGGINS,9
HEX/DOMINIC DESTINE,15
JOLT/HALLIE TAKAHAMA,190
STONE II,7
ELO,9
TYGER TIGER/JESSAN H,37
WOLFSBANE DOPPELGANG,99
"KNIGHT, LEO",8
DEMONICUS/DR. DOUGLA,28
WIND-WARRIOR/PAMELA,6
REVELATION,4
GALEN,12
"JONES, MARLO CHANDLE",134
"CORD, EDWIN",22
"DOLAN, STACY",38
WHITE TIGER II/,93
"WILFORD, BONNIE",34
"TRAINER, DR. SEWARD",64
"HILDEBRANT, DR.",2
O'DONNELL,12
GUINNESS,2
THUNDERBIRD/JOHN PRO,19
JIOMO,6
EROS,13
FATALE/PAMELA GREENW,29
"MORRELL, SABRINA",44
SAUL,21
ARCTURUS,8
FIZGIG/,20
"ROSS, EVERETT KENNET",117
"RICHARDS, REED | MUT",62
"KAFKA, DR. ASHLEY",55
"COLLINS, EMMA",7
WARLORD,5
"SHAW, OBADIAH",5
CHAIN,17
"LOPEZ, ANTONIO",5
"RIDER, CHARLES",44
"GROVES, GEN. MCALLIS",9
"CROSS, JASON",8
THOG,9
STEEPLEJACK,0
JESTER III,15
HYZAKTL,12
TENELLE,1
"RAMOS, MANUEL",0
LOBO II,3
CAPRICORN II/,5
EXECUTIONER,2
"GANNON, SGT. FRANK",1
JAMIL,17
"ANDERSON, BAXTER",3
"FATE, IAN",8
HEADLOK,14
MEGATAK,15
"STACY, JILL",89
SHIVA,3
"BYRD, NATHANIEL ALEX",20
"TALBOT, GLENN",91
IMPACT/,8
GIL,2
MUNIPOOR,1
FLYING DUTCHMAN,18
UNCLE PYKO,5
PHANTOM RIDER II/HAM,11
"BEDFORD, BRAD HULK",2
PRIMUS,30
KWANNON,1
"LAU, KING",8
"CROMWELL, HAMILTON",8
"MARTELL, SHIELD AGEN",6
VAGUE/,5
DOMINEX,10
"COFFIN, WARDEN JOHNS",7
"SOAP, DET.",10
GREEN GOBLIN | MUTAN,23
JUBILEE/JUBILATION L,333
CHROME/,7
DELILAH,45
SPORE,7
"ASH, BRANDY",11
BOMBLAST/,23
COLLETTE,5
FIREARM/,26
BLADE,31
"BLAKE, DR. DONALD (C",30
"SMITH, SIR DENIS NAY",20
BLOODAXE/JACKIE LUKU,68
CAREGIVER/RUBANNA LA,16
NOBILUS,40
UNDERTOW,0
"BRADDOCK, JOHN",7
BREAKER/RAAK,8
MORG,18
GULLO,11
TESSA,91
BLACK KNIGHT V/DANE,558
LORD CHAOS,93
MINDMELD/,1
RANGER I/,18
"DRAGONMEGAS, JESSIE",4
WHITE BIRD/AMARA,4
ARSENAL II,3
"CAGE, LUKE/CARL LUCA",401
"CODY, GARY",38
BEVATRON/,26
STRONGARM/,36
"BOGGS, MORDECAI P.",26
"CUSSLER, PHILLIP JR.",9
AZRAEL,1
MORNING STAR/ZVEZDA,13
"HOLKAR, DR. SHYAM",7
DELPHOS,21
"COFFY, DET.",10
WRONG,26
MEGGAN 2013,2
PROFESSOR ANGST/DR.,17
ARAGORN,82
"FENSTER, RICHARD",19
"QUINN, MIRANDA/M'RYN",5
"LOCKLIN, BEN",28
TECH-NOIR/,51
"WILMOTT, DR. KEITH",5
COMET MAN/DR. STEPHE,14
"GONZALEZ, RAYMOND",3
"ALEXANDER, CARRIE",51
SHATTERFIST/,23
"WISDOM, PETE 2013",1
"LEBEAU, JEAN-LUC",38
"NELSON, CANDACE",35
STITCH/,8
ERIC THE RED [SHI'AR,53
D'KEN [SHI'AR],38
GRID,4
"MULDOON, TEXAS JACK",6
MAN-SPIDER | MUTANT,32
NOBLE,4
DOUGHBOY,6
"WADE, AGENT JOE",24
LIGHTMASTER/EDWARD L,19
KIRKEGAARD,8
AVATAR,1
"BOWDEN, DENNIS",10
"DELANY, CAPT.",13
"RAMBEAU, MARIA",29
"DEPALMA, MR.",7
"BRAWN, TRISTAN",26
LINK,18
RAMA KALIPH,7
"BROWN, LAURA",39
IKARYS,2
CHROMIUM,3
"HOLDSWORTH, PARKER",6
"TANAKA, KENJIRO",112
TOMAZOOMA II,7
PHANTAZIA/,31
"CREED, GRAYDON",51
KNOCKABOUT/,14
DARK BEAST/HENRY MCC,96
BUCKY VI/,36
"MCBRIDE, MARTHA",6
TETHERBLOOD/,1
"ANDERSON, NICKY",7
KOMODO,8
ATOM-SMASHER/,4
"PUENTES, DONNA MARIA",13
HAYWIRE/,52
DAMAGE,3
"ROBERTSON, RANDY",111
SNIPER/VON BURIAN,1
"TAUREY, WILLIAM MALC",19
BROTHER VIRGIL,7
PLANNER,17
SCOURGE,66
"GREER, GABRIELLE",15
DARK WIND/KENJI OYAM,13
SHRIEK/SANDRA DEEL/F,22
ARVAK,7
"CAMPBELL, VALERIE",0
"WINGFOOT, WYNONA",10
ADORA CLONE,13
HOARFEN,9
"LAMBERT, WILSON",12
GORR,9
SKAR,14
MR. DEATH,5
WIPEOUT,40
SPIDER-WOMAN IV/CHAR,16
GORN,6
GADFLY/RUTH MACRAE,9
"JOSEPH, SHEVA",25
"BARRENOS, OMAR",11
GIGANTUS,8
BONEBREAKER/,56
SKEWER,10
GUNSHIP/CARY ROUNTRE,2
LILITH II,26
"BURKE, JACK",10
"BANKS, SHARON",25
"DELGADO, RUFUS",20
"ROWEN, CARL",3
"CHADWICK, DR. HESPER",17
TERRAXIA,35
ULIK,77
AVALANCHE/DOMINIC PE,203
GAMBIT DOPPELGANGER,92
"DICHINSON, RICKY",0
N'GAMI,11
"WILLIAMS, NILES",9
"FISHMAN, DR. JONATHA",1
QUICKSILVER | MUTANT,52
"RICHMOND, DELROY",3
"TAL, GENERAL",6
"SPENCER, TRACY",4
SNOWBIRD | MUTANT X-,15
AXIS/,12
"REAGAN, RONALD",92
UNIT 101101,13
AUNTIE FREEZE/,7
SPIRAL II/ESTELLE GE,7
ZURI,52
GOLDIELOCKS/,7
BLISS,9
DR. VAULT,10
GLEEG,1
"WALKER, TESS",10
WHISPER/,4
JACK FLAG/,41
NIGHT PHANTOM II,2
"RASPUTINA, ALEXANDRA",15
JOCASTA II,8
"NACHT, HERR",10
KARNILLA [ASGARDIAN],126
"MEDINA, ANALISA MARI",25
MISS LOCKE,52
JOHNNY APPLESEED/JON,19
NIGHTEYES/ERIC,3
"LOPEZ, SALMA",3
PULSSUS,33
SKY-WALKER,4
SUNDER,75
AUGUST PERSONAGE IN,31
"WALKER, JILL",2
"POLOMBO, CATHY",12
"THOMAS, KIM HO TWAE",5
VOID,5
CRIMSON DYNAMO III/A,31
IMPOSSIBLE WOMAN,14
SHE-HULK/JENNIFER WA,753
DREADFACE,11
DR. DOOM | TIMESLIDE,11
"HADDOCK, DR. MYRA",34
"FREDERICKSON, KOLINA",6
SOCRATES SOCK,12
"SOUTHERN, CANDY",102
"FORTUNATO, GIACOMO J",53
BACILLUS,6
BLAZING SKULL/MARK T,15
"SMITH, JOE",15
"MAHONEY, GINNY",3
"BRIGGS, AGENT",6
"KNOBLACH, HANS",7
"GRANT, SILAS II",3
KRUEL/VICTOR KRUELLE,10
SLICE/,11
"HUXLEY, DR. HORATIO",37
MASTIFF,0
KARNAK [INHUMAN],284
FREE SPIRIT/CATHY WE,43
"JONES, RICARDO",3
BRONA,17
SLASHER,9
DRAGON OF THE MOON,3
RETREAD,9
"RASPUTINA, ILLYANA I",18
CADMIUM,20
ROULETTE II/JENNY ST,70
"SPAULDING, PETER",19
"HARDY, MORGAN MACNEI",4
JAWBREAKER/,22
SILVER SURFER DOPPEL,38
HARDWIRE/,7
"PATTERSON, JACK",6
SOUNDBYTE/,7
"COOPER, TERI",1
ANIMUS,3
PYRON/,3
PUNISHER II/FRANK CA,345
THOR III DOPPELGANGE,24
"CARBONE, JULIUS",5
"RIGOLETTO, DON DANTE",18
DIZZIE,6
RICOCHET RITA,20
COPYCAT/VANESSA,104
HAMMERHEAD,103
"LIPSCOMB, DR. ANGELA",14
GENTRY,23
LASHER/,15
"GRAZIA, VINCENT VINN",1
NUNTOO,7
PROFESSOR X/CHARLES,756
TRAUMA,4
BANSHEE 2013,13
"RIVERS, JERRY",3
"ARMSTRONG, ?",3
FOROPULIST,6
"VON DOOM, CYNTHIA",4
KARNIVOR,3
HELLSTORM DOPPELGANG,1
DEATHLOK | MUTANT X-,15
RODOR,4
"BLAZE, EMMA",13
"GIDEON, GREGORY HUNG",10
"STAR, JOAN",6
AMIKO,15
PRISM,26
"RON, DAN",3
BLACK KNIGHT IV DOPP,35
ELSIE DEE,39
BARNACLE/,32
PERSEPHONE,12
DRAGONWING/,16
"SPITZ, BARRY",3
WOLVERINE | MUTANT X,15
"TULLY, DEREK",5
"CARLISLE, PHILLIP",35
"MAGNUM, MOSES",24
"GAMBONNO, LUIGI",75
"POWELL, AMY",7
"STERMAN, ANDREA ANDI",51
"DOOM, DR. BOB",0
GOOM,1
HULK | MUTANT X-VERS,27
IMP/PANDORA DESTINE,10
RINTRAH DOPPELGANGER,4
W'KANDRO,5
DOMINO,4
CHARLIE 27,18
DEMI-GOD,1
EEL/LEOPOLD STRYKE,71
CALCULUS/JAHAHAREL P,42
DARK,30
"CHALIZ, TABRIAZ",10
"SLAVINSKI, SALLY",1
THUNDERHEAD/,12
PINK PEARL/,47
SETH III,6
"NASH, SABRINA",8
AVIUS,13
RAPUNZEL,24
DEUCE,23
"SUPERIA/WENTWORTH, D",58
"RACAL, CONSTANTIN",7
"TALBOT, MAJ. MATT",31
ADAM X,15
CALEDONIA/ALISANDE S,50
"JAMESON, COL. JOHN",212
RED RAVEN II,24
"STANCHEK, DR.",26
BARON STRUCKER/WOLFG,136
DECIBEL,13
COMMANDER BLAZE,5
TULL,8
SKINNER,4
"QUAYLE, DAN",14
HRIMHARI,35
"HUNTER, IAN",8
WHYTEOUT/STUART ANTH,3
AXE/,17
SPLICE/CHANDRA KU,25
AIRBORNE/,21
"MERCADO, JOY",92
DR. POWER/DR. MAXIMU,4
HOGGOTH,15
"THOMPSON, HARRISON",16
"HELLER, DR. JOSEPH",5
SHADOWCAT/KATHERINE,490
LYLLA,5
BRAINY,16
"RUIZ, RIGGER",76
MALPRACTICE,4
"MCCORMICK, FIONA",1
RED WOLF/WILDRUN,24
"BLACKWOOD, JENNY",5
VITCHEN,7
WILLIS,4
"STRYKER, WILLIS",1
PYRO/ALLERDYCE JOHNN,178
SHAMROCK/MOLLY FITZG,150
AMPHARON,12
GEMINI/JOSHUA LINK,42
SILVERCLAW/LA GARRA,60
MINISTER BLOOD,26
"PELTINO, LT.",2
BROTHER AXE,4
"MCGIVENEY, BULL",7
OVERRIDE/DR. GREGORY,32
QUEEN OF STAR SWORDS,7
PILEDRIVER,1
PERSEPHONE II,0
"TANAKA, GEORGE",8
SARIEL,6
PHOBIUS,50
"BURLINGAME, CALVIN",3
TYRUS,5
VECTOR,79
STALKER,4
"BOSCO, ELAINE",9
"BERKELEY, TRAVIS",11
METEORITE III/VALERI,32
SERAPH,5
FROG MAN/FROG LE BLA,36
MR. SINISTER | MUTAN,12
JUTTA,3
"LEWIS, DEVON",61
BLACK WIDOW II/YELEN,18
SAMA-D,5
BLOKE/MICKEY TORK,4
BATTERING RAM,5
"DUCRESTE, ABRIAN",2
CYCLOPS DOPPELGANGER,76
"BERGER, PROF.",19
"DORNOVA-BLONSKY, NAD",17
AFTERLIFE,1
"STANLEY, TOM",2
SHADOW QUEEN/SHIALMA,4
ROK,14
JANUS II,5
"REEVES, MAJOR",10
COACH,13
GAR-TOOM,4
TAKU,19
"BERMAN, ADAM",1
MOTHER INFERIOR,29
NOTE,7
PERRIKUS,26
JOSEPH,110
GRIEFSAVOR,2
"DIAMOND, BOB",50
SPRAGG,14
RANDI,37
GALADRIEL,16
"STAMP, J.Q.",2
"CARSON, LT. PAUL",21
TECHNARX,18
"SILVANI, VITTORIO",29
"PRO, LE/",19
MANX,1
ATTRACTIVE LAD/AUNDR,11
CASEY,0
"CARTER, SHARON II",5
HATE-MONGER/ADOLF HI,19
SKARABROUS,0
OJANI,16
SERESTUS,11
PHANTOM,4
ANTI-PHOENIX,14
SNAGG,20
TORO/TOM RAYMOND,79
B'ARR,9
"ASHER, CARL",6
P,6
KREE GIANT MAN [KREE,2
HAUPTMANN ENGLAND,24
HAMMER/LEROY JACKSON,8
"TAKAHASHI, REI",10
ROCKETLAUNCHER/,26
EXILE,2
"FUJIKAWA, RUMIKO",53
TYPHOON/,6
DADDY WRONGLEGS,12
"KITCHENER, CHIEF INS",1
SLEEPWALKER,78
"STOCKBRIDGE, DEANNA",22
"GRIMM, JAKE",8
PROFESSOR X | EARTH,7
MEGGAN,206
"GUTHRIE, TYLER",12
DR. SPECTRUM II/DR.,32
TREMELO/,9
"FRANKLIN, JEREMY",11
"TWAKI, DR. TED",25
GAUNTLET,75
"KRYPT, DR.",5
CODY,10
WHISPER II/,6
INAZUMA,9
"WOODS, TIMOTHY",11
"BANCROFT, MARTINE",17
BREEGAN,4
BEEFER,35
"HELLER, ERIC",5
FENWAY,8
WATOOMB,13
"MORDO, ASTRID",4
BLOCKADE/DEXTER PARI,24
TRAPSTER/PETER PETRU,141
KID QUARRY,2
"COOPER, COLE",25
PRINCE REY,25
CAPTAIN RECTITUDE,6
"RASPUTIN, NIKOLAI",12
HYDRON,23
MAN-KILLER/KATRINA L,97
CITIZEN V/JOHN WATKI,26
KRAVEN THE HUNTER II,38
LIBERTY GIRL/BEV,14
LA NUIT,8
HUNCH,30
C.F.,11
NECRODAMUS,23
PORCUPINE/ALEX GENTR,72
"CRAWFORD, GEN.",1
FIREFALL IV/TARN,22
PHAT/BILLY BOB REILL,7
"KIRBY, JACK",63
"GRIMM, PETUNIA PENNY",10
"COOPER, DR. VALERIE",372
CALIFORNIUM,10
KISMET/J'RIDIA STARD,114
ENRAGED,26
"GRIMM, BEN | MUTANT",13
MANIPULATOR II,4
"KAPPELBAUM, MRS.",18
HECTOR II,45
ZAKKA,2
"RIFKIN, MARJORIE",10
"FLEET, TAMARA",2
SHADOWCASTER/,7
BARONESS ZEMO/HEIKE,16
TAREVA,8
WRANGLER II/EMILY DO,6
MAA-GOR,14
"MARTINEZ, MRS.",2
HYPERSTORM,14
"ANDERS, JOSHUA RICHI",11
MYCROFT,2
BARBARUS,50
MR. SINISTER/NATHAN,142
SYRRH,1
"KAISHEK, KIA",6
RED RAVEN,24
ZEY-ROGG,7
POWERHOUSE IV/,2
"JEFFERSON, DR.",3
BLOODSTRIKE/ERIC CON,19
"DEKKER, GENERAL LYLE",7
ROTWRAP,5
"HARRIS, BERNARD",8
WONDER MAN 2010/SIMO,6
BLOCKBUSTER III/MICH,54
SHOTGUN III/,22
"GRANT, PHILLIP",16
TANTRUM/,2
"JONES, LORRAINE LORR",42
"DE LA SALLE, BEATRIC",1
GODWULF,1
"WEIN, GLYNIS",14
"WATANABE, YUJI",6
"ROEBERG, SEN.",9
PANDEMONIA,22
VISION DOPPELGANGER,4
ASYLUM II/HENRIQUE M,17
MIDGET,30
"JERICHO, DUNCAN",10
KILLER SHRIKE/SIMON,33
STRYFE,86
STORMER,0
RAGE/ELVIN DARYL HAL,205
SISTER KATRINA,3
CENTURY,63
"MILLER, FRANK",38
SASQUATCH/WALTER LAN,340
IDRIS,5
ASYLUM/,20
"KAZAKI, SHINJI",3
SPEEDBALL/ROBBIE BAL,374
CARINA/CARINA WALTER,35
SIN-EATER/STAN CARTE,15
MONSTROID/BALIOX/7NH,4
QUISLING,25
HAMES,22
FANDRAL | MUTANT X-V,46
"RAVEN, SABBATH",5
LEECH,138
"LOMENZO, NICOLE",18
SPEAR,7
JUSTICE PEACE,17
LORD KARNAJ,6
WILD WHIP,1
OX III,25
SPIDERCIDE,54
CRUSHER II/JUAN APON,3
PATHWAY/LAURA DEAN,67
ICE PRINCESS/,41
KHIRN,10
SABRA/RUTH BAT-SERAP,154
BLACK TALON II/SAMUE,37
PRODIGAL/,24
OMORO,15
"KUROV, WASSILY",8
HATE,44
"RAMIREZ, ROSA",16
RAGA,2
SILHOUETTE,179
HOTSHOT/LOUIS,41
LIBRA III/,3
DEATHLOK III DOPPELG,2
"CARTER, TAD",13
FIREBIRD/BONITA JUAR,125
BLACK SPECTRE/CARSON,13
STAR THIEF/,0
CAT KING,6
AZOPARDI,0
WRECKER II,0
JACK,9
BANSHEE/SEAN CASSIDY,366
VANADIUM,17
"BLANDING, HALEY",0
"CARBONE, ROSALIE",12
"KOPPISCH, DR. ERIC",8
CHAKRA II,1
MESMERO,68
TABOO,22
"BALLANTINE, KAYLA",144
PHOENIX II,106
"ASTROVIK, NORMA",38
SWEEPZWEAK,5
NIKKI/NICHOLETTE GOL,24
KALIN KARTH KITH,9
TAI II,47
"TORK, LT.",13
NOVA-PRIME,23
FIN FANG FOOM | MUTA,5
SILICON/GERALD SIMMS,0
PHOBOS,0
"JACKSON, CELIA",28
"BLACK, RACHEL",10
DIONYSUS [GREEK GOD],27
MEXXA RIEN,20
FIXER/SWEENEY,4
FERON,30
HOWLER/LUKE GARROW,10
"OZ, DR. MALACHI",0
RECOIL/,3
"BENNETT, DANNY",1
"STRINGER, AMY",4
"SOMERS, KATHY",9
SKUNGE,11
"HALE, JONAS",40
BLUR,1
"DONNELY, VICTORIA TO",18
REIKO,12
"GILLISPIE, ANDREW AN",22
WITNESS II/REMY LEBE,12
YMIR,39
L'KLEKK'TAK,1
ANARCHIST/TIKE ALICA,10
