"IPAddress","gen_StartDate","gen_EndDate","gen_TotalTimeSpentMinutes","gen_Gender","gen_Age","gen_Education","gen_Role","gen_Industry","gen_PageOneTimeMinutes","gen_PageOneNumberClicks","iq_Question1Response","iq_Question1CorrectAnswer","iq_Question2Response","iq_Question2CorrectAnswer","iq_Question3Response","iq_Question3CorrectAnswer","iq_TotalCorrect","iq_PercentageCorrect","iq_PageTwoTimeMinutes","iq_PageTwoNumberClicks","exp1_Treatment","exp1_Question1Response","exp1_Question1CorrectAnswer","exp1_Question2Response","exp1_Question2CorrectAnswer","exp1_Question3Response","exp1_Question3CorrectAnswer","exp1_Question4Response","exp1_Question4CorrectAnswer","exp1_TotalCorrect","exp1_PercentageCorrect","exp1_Question5Response","exp1_PageThreeTimeMinutes","exp1_PageThreeNumberClicks","exp1_PageFourTimeMinutes","exp1_PageFourNumberClicks","recall_Question1Response","recall_Question1CorrectAnswer","recall_Question2Response","recall_Question2CorrectAnswer","recall_Invalid","recall_TotalCorrect","recall_PercentageCorrect","recall_PageFiveTimeMinutes","recall_PageFiveNumberClicks","exp2_Treatment","exp2_DisplayedTreatment","exp2_Question1Response","exp2_Question2Response","exp2_Question2CorrectAnswer","exp2_Question3Response","exp2_Question3CorrectAnswer","exp2_Question4Response","exp2_Question4CorrectAnswer","exp2_TotalCorrect","exp2_PercentageCorrect","exp2_PageSixTimeMinutes","exp2_PageSixNumberClicks","exp2_PageSevenTimeMinutes","exp2_PageSevenNumberClicks","finalq_Question1Response","finalq_Question1CorrectAnswer","finalq_Question2Response","finalq_Question3Response","finalq_PercentageCorrect"
"74.143.178.10",2015-11-29 16:49:00,2015-11-29 16:56:00,7,"Female",24,"4-year College Degree","Manager","Education",0.391183333333333,14,"1",1,"1",0,"2",1,2,0.666666666666667,1.09063333333333,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.86725,10,1.07463333333333,13,"6",1,"6",1,0,2,1,0.321483333333333,9,"Ordered Table",,"1","1",1,"2",1,"2",1,3,1,1.64265,17,0.405383333333333,11,"5",1,"3","4",1
"107.218.254.194",2015-11-29 16:51:00,2015-11-29 16:58:00,7,"Female",25,"4-year College Degree","Employee","Leisure and Hospitality",0.610516666666667,6,"1",1,"4",1,"2",1,3,1,1.18093333333333,3,,"2",0,"3",1,"2",0,"3",0,1,0.25,"1",0.102633333333333,2,0.768116666666667,3,"6",1,"6",1,0,2,1,0.214716666666667,3,"Log scatterplot",,"4","1",1,"1",0,"3",0,1,0.333333333333333,0.319066666666667,3,0.498916666666667,2,"1",0,"5","5",0
"68.206.168.165",2015-11-29 16:46:00,2015-11-29 16:58:00,12,"Female",22,"High School / GED","Employee","None of these apply",0.465283333333333,8,"3",0,"4",1,"2",1,2,0.666666666666667,0.733816666666667,3,,"3",1,"3",1,"2",0,"3",0,2,0.5,"3",0.474466666666667,2,1.60636666666667,4,"6",1,"6",1,0,2,1,0.5183,4,"Log scatterplot",,"5","1",1,"2",1,"3",0,2,0.666666666666667,0.510783333333333,2,0.1887,2,"4",0,"5","5",0
"75.38.195.6",2015-11-29 16:52:00,2015-11-29 17:01:00,9,"Female",30,"Masters Degree","Employee","Education",0.344016666666667,7,"2",0,"4",1,"1",0,1,0.333333333333333,0.946683333333333,5,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",0.556266666666667,2,0.499983333333333,3,"6",1,"6",1,0,2,1,0.241416666666667,3,"Unordered Table","1","5","1",1,"2",1,"2",1,3,1,0.269183333333333,2,0.140266666666667,2,"5",1,"4","4",1
"208.65.20.93",2015-11-29 16:53:00,2015-11-29 17:02:00,9,"Male",24,"4-year College Degree","Employee","Leisure and Hospitality",0.487983333333333,9,"1",1,"4",1,"1",0,2,0.666666666666667,1.2129,4,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",1.11336666666667,2,0.656683333333333,4,"6",1,"6",1,0,2,1,0.133366666666667,3,"No Log scatterplot",,"4","1",1,"2",1,"1",0,2,0.666666666666667,0.201483333333333,2,0.36395,3,"5",1,"5","5",1
"208.31.49.58",2015-11-29 16:53:00,2015-11-29 17:03:00,10,"Female",27,"4-year College Degree","Manager","Financial Activities",0.427966666666667,7,"1",1,"3",0,"2",1,2,0.666666666666667,2.91871666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"2",1.23453333333333,5,1.40683333333333,11,"6",1,"1",0,0,1,0.5,0.3266,3,"No Log scatterplot",,"4","2",0,"2",1,"2",1,2,0.666666666666667,0.417833333333333,2,0.1637,2,"3",0,"5","5",0
"50.174.138.245",2015-11-29 16:52:00,2015-11-29 17:03:00,11,"Female",24,"4-year College Degree","None of these apply","None of these apply",0.805233333333333,13,"1",1,"3",0,"1",0,1,0.333333333333333,1.10856666666667,9,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",1.94808333333333,12,1.04553333333333,6,"4",0,"6",1,0,1,0.5,0.2959,6,"Unordered Table","1","5","2",0,"1",0,"2",1,1,0.333333333333333,2.81786666666667,6,0.5333,6,"1",0,"5","5",0
"24.62.163.231",2015-11-29 16:52:00,2015-11-29 17:03:00,11,"Female",32,"Some College","Employee","Professional and Business Services",0.375883333333333,10,"1",1,"4",1,"2",1,3,1,0.669616666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.236566666666667,2,0.730766666666667,3,"6",1,"6",1,0,2,1,0.144666666666667,3,"Ordered Table",,"4","2",0,"2",1,"2",1,2,0.666666666666667,0.1839,2,0.114216666666667,2,"3",0,"5","5",0
"108.20.206.217",2015-11-29 16:52:00,2015-11-29 17:04:00,12,"Male",41,"High School / GED","Manager","Manufacturing",0.2984,8,"1",1,"3",0,"1",0,1,0.333333333333333,1.55541666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.521666666666667,2,0.66635,3,"6",1,"6",1,0,2,1,0.734466666666667,3,"No Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,0.929483333333333,2,0.277966666666667,2,"5",1,"5","4",1
"172.56.21.10",2015-11-29 16:43:00,2015-11-29 17:04:00,21,"Female",30,"Some College","None of these apply","None of these apply",0.95355,10,"1",1,"4",1,"1",0,2,0.666666666666667,0.617316666666666,3,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",0.513183333333333,2,2.85163333333333,3,"6",1,"6",1,0,2,1,0.36955,3,"No Log scatterplot",,"5","1",1,"2",1,"4",0,2,0.666666666666667,0.518116666666667,2,0.728533333333333,2,"1",0,"5","4",0
"75.191.213.213",2015-11-29 16:58:00,2015-11-29 17:04:00,6,"Female",26,"Some College","None of these apply","Health Care or Pharmecuticals",2.34928333333333,7,"3",0,"2",0,"4",0,0,0,0.0769833333333333,3,,"2",0,"2",0,"3",1,"2",0,1,0.25,"1",0.0359,2,0.0477333333333333,3,"1",0,"2",0,0,0,0,0.0913333333333333,4,"No Log scatterplot",,"3","2",0,"2",1,"2",1,2,0.666666666666667,0.01365,2,0.03995,3,"3",0,"4","3",0
"68.229.129.231",2015-11-29 16:46:00,2015-11-29 17:04:00,18,"Female",33,"High School / GED","Employee","None of these apply",0.970933333333333,9,"1",1,"3",0,"1",0,1,0.333333333333333,1.56605,3,,"3",1,"2",0,"2",0,"2",0,1,0.25,"3",0.613133333333333,2,5.5096,3,"1",0,"6",1,0,1,0.5,0.470583333333333,3,"Unordered Table","1","2","2",0,"2",1,"2",1,2,0.666666666666667,0.4884,2,0.101533333333334,2,"1",0,"4","5",0
"174.21.36.110",2015-11-29 16:53:00,2015-11-29 17:05:00,12,"Male",29,"4-year College Degree","Manager","Financial Activities",0.260266666666667,9,"1",1,"4",1,"2",1,3,1,2.00921666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.9472,4,1.81466666666667,7,"3",0,"6",1,0,1,0.5,2.11493333333333,4,"Ordered Table",,"3","1",1,"2",1,"2",1,3,1,2.23546666666667,8,0.177183333333333,3,"5",1,"4","3",1
"159.118.4.73",2015-11-29 16:53:00,2015-11-29 17:05:00,12,"Female",24,"2-year College Degree","Employee","Education",1.25381666666667,7,"2",0,"3",0,"2",1,1,0.333333333333333,1.33961666666667,4,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",0.513416666666667,2,1.02321666666667,3,"6",1,"6",1,0,2,1,0.3307,3,"No Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.296833333333333,2,0.16265,2,"5",1,"4","3",1
"99.3.43.54",2015-11-29 16:50:00,2015-11-29 17:06:00,16,"Female",56,"Some College","None of these apply","None of these apply",0.35785,7,"1",1,"3",0,"2",1,2,0.666666666666667,1.74348333333333,3,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",0.814366666666667,2,1.5693,4,"6",1,"5",0,0,1,0.5,0.357516666666667,3,"Log scatterplot",,"3","1",1,"2",1,"3",0,2,0.666666666666667,2.79478333333333,2,0.841383333333333,3,"3",0,"5","5",0
"96.59.41.87",2015-11-29 16:58:00,2015-11-29 17:06:00,8,"Male",51,"4-year College Degree","Manager","Information",0.4416,12,"1",1,"3",0,"2",1,2,0.666666666666667,0.861416666666667,9,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",1.2559,8,0.9081,7,"6",1,"7",0,0,1,0.5,0.369183333333333,8,"Unordered Table","1","5","1",1,"2",1,"2",1,3,1,2.57956666666667,9,0.166866666666667,4,"5",1,"5","4",1
"72.91.178.118",2015-11-29 16:47:00,2015-11-29 17:07:00,20,"Female",46,"Some College","None of these apply","None of these apply",0.756283333333333,12,"1",1,"4",1,"2",1,3,1,2.0375,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",5.48878333333333,5,1.2492,7,"6",1,"6",1,0,2,1,1.01856666666667,6,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,5.46416666666667,4,1.18995,5,"5",1,"4","2",1
"70.118.221.88",2015-11-29 17:01:00,2015-11-29 17:07:00,6,"Male",23,"4-year College Degree","Employee","Financial Activities",0.40455,8,"1",1,"4",1,"1",0,2,0.666666666666667,0.7178,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.463933333333333,2,0.459733333333333,3,"6",1,"7",0,0,1,0.5,0.202166666666667,4,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,0.594033333333333,3,0.234416666666667,2,"5",1,"5","4",1
"98.24.225.66",2015-11-29 16:57:00,2015-11-29 17:08:00,11,"Male",31,"4-year College Degree","None of these apply","None of these apply",0.386333333333333,7,"1",1,"4",1,"2",1,3,1,1.48123333333333,4,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",0.397733333333333,2,0.841583333333333,3,"6",1,"7",0,0,1,0.5,0.313383333333333,3,"Log scatterplot",,"4","1",1,"2",1,"2",1,3,1,0.45965,2,0.260816666666667,2,"5",1,"5","4",1
"184.213.195.135",2015-11-29 16:58:00,2015-11-29 17:08:00,10,"Female",38,"Masters Degree","Employee","Education",0.576083333333333,13,"1",1,"4",1,"2",1,3,1,1.03748333333333,7,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.63673333333333,8,1.86538333333333,13,"6",1,"6",1,0,2,1,0.259783333333333,6,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,1.30031666666667,9,0.5408,7,"5",1,"5","4",1
"75.174.31.253",2015-11-29 16:58:00,2015-11-29 17:09:00,11,"Female",39,"Masters Degree","Employee","Education",0.62035,15,"1",1,"4",1,"2",1,3,1,1.03403333333333,11,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",2.42415,5,0.892933333333333,8,"6",1,"6",1,0,2,1,0.2679,7,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,3.15371666666667,6,0.17065,4,"3",0,"5","5",0
"99.111.229.158",2015-11-29 16:58:00,2015-11-29 17:09:00,11,"Female",39,"Masters Degree","Employee","Education",0.39265,9,"1",1,"4",1,"2",1,3,1,1.4353,7,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.23375,2,2.16263333333333,3,"6",1,"5",0,0,1,0.5,0.266,3,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.425883333333334,2,0.541583333333333,3,"5",1,"4","4",1
"23.27.44.31",2015-11-29 16:26:00,2015-11-29 17:09:00,43,"Female",38,"4-year College Degree","Employee","Professional and Business Services",4.24241666666667,12,"1",1,"2",0,"2",1,2,0.666666666666667,2.8823,12,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",4.68126666666667,6,1.43513333333333,6,"6",1,"6",1,0,2,1,0.926083333333333,6,"Log scatterplot",,"3","2",0,"1",0,"3",0,0,0,0.64455,6,1.29758333333333,3,"1",0,"4","3",0
"74.138.229.10",2015-11-29 16:57:00,2015-11-29 17:09:00,12,"Female",35,"Some College","Employee","Information",0.726466666666667,13,"1",1,"1",0,"1",0,1,0.333333333333333,1.8786,9,,"3",1,"3",1,"3",1,"3",0,3,0.75,"2",1.0228,6,1.7695,10,"4",0,"5",0,0,0,0,0.403266666666667,7,"Ordered Table",,"3","2",0,"2",1,"2",1,2,0.666666666666667,0.927333333333333,6,1.21925,6,"5",1,"5","5",1
"1.22.46.120",2015-11-29 16:52:00,2015-11-29 17:09:00,17,"Male",32,"4-year College Degree","Employee","Information",0.708366666666667,9,"1",1,"3",0,"2",1,2,0.666666666666667,1.29136666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.374016666666667,2,0.9963,4,"6",1,"2",0,0,1,0.5,0.540733333333333,3,"Ordered Table",,"4","2",0,"2",1,"2",1,2,0.666666666666667,5.71031666666667,10,0.628766666666667,2,"5",1,"4","4",1
"71.238.253.83",2015-11-29 16:59:00,2015-11-29 17:10:00,11,"Male",20,"Some College","Employee","None of these apply",0.575333333333333,9,"1",1,"1",0,"1",0,1,0.333333333333333,1.65413333333333,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.663866666666667,2,0.772816666666667,6,"6",1,"6",1,0,2,1,0.322,3,"Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,1.83348333333333,3,0.469183333333333,2,"3",0,"1","5",0
"23.119.116.186",2015-11-29 16:54:00,2015-11-29 17:10:00,16,"Female",37,"Masters Degree","Employee","Financial Activities",0.294,8,"1",1,"4",1,"2",1,3,1,1.542,4,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",1.33491666666667,2,1.41133333333333,3,"6",1,"6",1,0,2,1,0.50045,3,"Unordered Table","1","3","1",1,"2",1,"2",1,3,1,1.73918333333333,3,0.12095,2,"5",1,"4","5",1
"73.224.73.231",2015-11-29 16:58:00,2015-11-29 17:10:00,12,"Female",41,"Some College","Owner / Founder","None of these apply",0.496233333333333,8,"1",1,"2",0,"1",0,1,0.333333333333333,1.83731666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.22558333333333,2,1.56945,3,"6",1,"6",1,0,2,1,0.175433333333333,3,"Ordered Table",,"5","1",1,"2",1,"2",1,3,1,0.413766666666667,2,0.147666666666667,2,"1",0,"5","5",0
"162.204.159.81",2015-11-29 17:01:00,2015-11-29 17:11:00,10,"Male",29,"Some College","Manager","Manufacturing",0.407716666666667,11,"1",1,"4",1,"2",1,3,1,0.560666666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.34215,2,0.447666666666667,3,"6",1,"6",1,0,2,1,0.202116666666667,4,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.33085,2,0.244883333333333,2,"4",0,"5","5",0
"199.88.89.178",2015-11-29 17:02:00,2015-11-29 17:11:00,9,"Male",32,"2-year College Degree","Director","Professional and Business Services",0.6441,14,"2",0,"4",1,"1",0,1,0.333333333333333,1.05303333333333,13,,"3",1,"3",1,"2",0,"3",0,2,0.5,"3",0.297316666666667,5,1.03996666666667,10,"6",1,"6",1,0,2,1,0.21005,7,"No Log scatterplot",,"5","2",0,"2",1,"3",0,1,0.333333333333333,1.72983333333333,9,0.927033333333333,9,"2",0,"5","5",0
"184.90.101.45",2015-11-29 17:01:00,2015-11-29 17:11:00,10,"Female",32,"Masters Degree","Manager","Professional and Business Services",0.559466666666667,11,"1",1,"4",1,"2",1,3,1,0.995216666666667,4,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",1.43156666666667,4,1.0776,5,"1",0,"5",0,0,0,0,0.36325,6,"Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.331733333333333,2,0.375383333333333,3,"5",1,"4","3",1
"73.215.61.2",2015-11-29 17:02:00,2015-11-29 17:12:00,10,"Female",22,"Some College","Employee","None of these apply",0.602783333333333,7,"1",1,"1",0,"2",1,2,0.666666666666667,2.06771666666667,5,,"3",1,"2",0,"2",0,"2",0,1,0.25,"2",0.398366666666667,2,1.20613333333333,4,"6",1,"7",0,0,1,0.5,0.212983333333333,3,"No Log scatterplot",,"4","1",1,"2",1,"3",0,2,0.666666666666667,0.352883333333334,3,0.275266666666667,2,"1",0,"4","3",0
"32.218.103.237",2015-11-29 17:03:00,2015-11-29 17:12:00,9,"Female",30,"High School / GED","None of these apply","None of these apply",1.29701666666667,14,"1",1,"4",1,"1",0,2,0.666666666666667,1.37388333333333,6,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.347566666666667,2,0.93615,6,"1",0,"6",1,0,1,0.5,0.29055,3,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,0.453016666666667,2,0.225266666666667,3,"5",1,"3","2",1
"108.184.162.103",2015-11-29 17:06:00,2015-11-29 17:13:00,7,"Male",26,"4-year College Degree","Employee","Health Care or Pharmecuticals",0.536,7,"1",1,"3",0,"1",0,1,0.333333333333333,0.88215,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.629916666666667,3,1.0191,3,"6",1,"6",1,0,2,1,0.3206,4,"Ordered Table",,"4","2",0,"2",1,"2",1,2,0.666666666666667,0.6886,7,0.1305,2,"1",0,"4","4",0
"104.54.84.185",2015-11-29 16:49:00,2015-11-29 17:14:00,25,"Male",26,"4-year College Degree","None of these apply","None of these apply",3.21843333333333,14,"2",0,"4",1,"1",0,1,0.333333333333333,1.44188333333333,6,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",0.544166666666666,3,2.45818333333333,3,"3",0,"6",1,0,1,0.5,0.5146,4,"Log scatterplot",,"5","1",1,"2",1,"3",0,2,0.666666666666667,3.02285,3,1.08228333333333,4,"1",0,"5","5",0
"73.157.136.139",2015-11-29 16:58:00,2015-11-29 17:14:00,16,"Male",20,"High School / GED","Employee","Professional and Business Services",0.44875,8,"1",1,"1",0,"1",0,1,0.333333333333333,1.67356666666667,5,,"1",0,"1",0,"2",0,"1",1,1,0.25,"2",0.0193833333333333,2,0.043,3,"1",0,"2",0,0,0,0,0.248266666666668,6,"Ordered Table",,"4","2",0,"2",1,"3",0,1,0.333333333333333,0.0301666666666667,3,0.104033333333333,4,"3",0,"3","4",0
"98.254.206.180",2015-11-29 16:49:00,2015-11-29 17:14:00,25,"Male",44,"2-year College Degree","None of these apply","None of these apply",1.03463333333333,11,"1",1,"4",1,"2",1,3,1,4.46008333333333,7,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",4.85071666666667,12,4.42306666666667,7,"6",1,"6",1,0,2,1,0.692116666666667,3,"Unordered Table","1","3","1",1,"2",1,"2",1,3,1,5.2915,17,0.3018,2,"5",1,"4","3",1
"24.209.0.46",2015-11-29 16:59:00,2015-11-29 17:15:00,16,"Female",30,"4-year College Degree","Employee","Manufacturing",0.641,7,"1",1,"4",1,"2",1,3,1,1.16818333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.497916666666667,2,2.34665,3,"6",1,"6",1,0,2,1,0.290433333333333,3,"Unordered Table","1","3","2",0,"2",1,"2",1,2,0.666666666666667,1.06773333333333,4,0.223016666666667,2,"2",0,"5","4",0
"71.113.224.131",2015-11-29 16:59:00,2015-11-29 17:15:00,16,"Female",62,"High School / GED","Employee","Education",0.775,11,"1",1,"4",1,"2",1,3,1,2.57245,11,,"3",1,"2",0,"2",0,"2",0,1,0.25,"1",1.7875,9,1.34426666666667,9,"6",1,"6",1,0,2,1,0.353133333333333,5,"Unordered Table","1","5","1",1,"2",1,"2",1,3,1,3.24463333333333,10,1.02196666666667,8,"1",0,"5","5",0
"24.112.79.79",2015-11-29 16:36:00,2015-11-29 17:16:00,40,"Female",47,"Masters Degree","Director","Professional and Business Services",0.580083333333333,8,"1",1,"3",0,"2",1,2,0.666666666666667,2.05576666666667,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.556916666666666,2,2.70701666666667,3,"6",1,"6",1,0,2,1,0.269633333333333,3,"Unordered Table","1","4","1",1,"2",1,"2",1,3,1,1.07715,4,0.197783333333333,2,"5",1,"4","3",1
"107.10.242.76",2015-11-29 17:07:00,2015-11-29 17:16:00,9,"Male",26,"Masters Degree","Employee","None of these apply",0.263216666666667,7,"1",1,"4",1,"2",1,3,1,0.952366666666667,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.227166666666667,2,1.01413333333333,3,"1",0,"5",0,0,0,0,0.17355,3,"Unordered Table","1","5","1",1,"3",0,"2",1,2,0.666666666666667,0.25275,2,0.660133333333333,3,"1",0,"4","4",0
"107.152.51.199",2015-11-29 17:03:00,2015-11-29 17:17:00,14,"Female",50,"4-year College Degree","Manager","None of these apply",0.457083333333333,12,"1",1,"4",1,"2",1,3,1,1.90216666666667,11,,"3",1,"2",0,"3",1,"2",0,2,0.5,"3",1.41633333333333,13,0.8927,8,"6",1,"6",1,0,2,1,0.24545,7,"Unordered Table","1","3","1",1,"2",1,"2",1,3,1,4.99723333333333,13,0.931516666666667,7,"3",0,"4","4",0
"67.176.252.199",2015-11-29 17:07:00,2015-11-29 17:17:00,10,"Female",33,"4-year College Degree","None of these apply","Education",0.759416666666667,12,"1",1,"3",0,"1",0,1,0.333333333333333,1.27628333333333,10,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",2.13885,10,1.10191666666667,10,"6",1,"7",0,0,1,0.5,0.447616666666667,8,"Unordered Table","1","4","3",0,"2",1,"2",1,2,0.666666666666667,1.3415,7,0.365516666666667,5,"3",0,"5","3",0
"173.3.200.227",2015-11-29 17:05:00,2015-11-29 17:19:00,14,"Male",63,"Some College","None of these apply","None of these apply",0.911666666666667,8,"1",1,"3",0,"2",1,2,0.666666666666667,1.30528333333333,3,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.420583333333334,2,1.06695,3,"6",1,"5",0,0,1,0.5,0.463533333333333,4,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.619916666666667,2,0.739616666666667,2,"1",0,"5","4",0
"173.69.192.125",2015-11-29 17:07:00,2015-11-29 17:19:00,12,"Female",67,"4-year College Degree","Employee","Professional and Business Services",0.621733333333333,12,"1",1,"1",0,"2",1,2,0.666666666666667,2.04533333333333,9,,"3",1,"2",0,"3",1,"2",0,2,0.5,"1",2.48406666666667,11,1.14765,9,"6",1,"5",0,0,1,0.5,0.74365,10,"Ordered Table",,,"2",0,"2",1,"2",1,2,0.666666666666667,0.371216666666667,5,0.8308,6,"1",0,"5","5",0
"107.137.14.169",2015-11-29 17:03:00,2015-11-29 17:20:00,17,"Male",29,"Less than High School","Owner / Founder","Construction",0.84415,12,"4",0,"3",0,"1",0,0,0,1.55655,7,,"3",1,"3",1,"4",0,"3",0,2,0.5,"1",4.49103333333333,11,0.737866666666667,7,"2",0,"6",1,0,1,0.5,0.673166666666667,6,"Log scatterplot",,"2","2",0,"1",0,"3",0,0,0,4.23615,9,1.23408333333333,5,"1",0,"4","5",0
"76.25.6.151",2015-11-29 17:13:00,2015-11-29 17:20:00,7,"Male",38,"Masters Degree","Employee","Information",0.47385,9,"1",1,"4",1,"2",1,3,1,1.09665,6,,"3",1,"4",0,"3",1,"4",0,2,0.5,"1",0.294716666666667,2,1.06205,4,"1",0,"6",1,0,1,0.5,0.18255,3,"No Log scatterplot",,"5","1",1,"2",1,"2",1,3,1,0.406133333333333,4,0.218433333333333,2,"1",0,"5","5",0
"98.249.210.218",2015-11-29 17:10:00,2015-11-29 17:21:00,11,"Male",27,"Some College","Employee","None of these apply",0.430383333333333,8,"1",1,"3",0,"1",0,1,0.333333333333333,1.09708333333333,3,,"3",1,"2",0,"2",0,"2",0,1,0.25,"3",1.12825,4,0.853866666666667,3,"1",0,"7",0,0,0,0,0.293466666666667,3,"No Log scatterplot",,"5","2",0,"2",1,"4",0,1,0.333333333333333,0.827466666666667,2,0.2664,2,"1",0,"5","5",0
"99.109.98.84",2015-11-29 17:16:00,2015-11-29 17:22:00,6,"Male",45,"Masters Degree","Manager","Financial Activities",0.377633333333333,7,"1",1,"4",1,"2",1,3,1,1.08548333333333,5,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",0.286816666666667,2,0.955366666666667,4,"6",1,"6",1,0,2,1,0.1674,3,"Ordered Table",,"2","1",1,"2",1,"2",1,3,1,0.265,2,0.172666666666667,2,"5",1,"4","4",1
"64.235.77.120",2015-11-29 17:03:00,2015-11-29 17:22:00,19,"Female",43,"2-year College Degree","Employee","Manufacturing",1.00085,12,"1",1,"4",1,"2",1,3,1,6.02951666666667,22,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",3.22798333333333,9,0.99695,8,"6",1,"5",0,0,1,0.5,0.52315,6,"Ordered Table",,"2","1",1,"2",1,"2",1,3,1,1.44978333333333,8,0.4244,6,"5",1,"2","3",1
"107.213.99.46",2015-11-29 17:13:00,2015-11-29 17:22:00,9,"Female",34,"2-year College Degree","Manager","Manufacturing",0.664483333333333,13,"4",0,"4",1,"1",0,1,0.333333333333333,2.01025,8,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.85628333333333,9,0.925133333333333,8,"6",1,"6",1,0,2,1,0.286866666666667,8,"Unordered Table","1","1","1",1,"2",1,"2",1,3,1,0.96645,7,1.08756666666667,8,"5",1,"5","5",1
"107.196.192.134",2015-11-29 17:14:00,2015-11-29 17:23:00,9,"Female",20,"4-year College Degree","Employee","None of these apply",0.50005,15,"1",1,"3",0,"1",0,1,0.333333333333333,1.30033333333333,6,,"3",1,"3",1,"3",1,"3",0,3,0.75,"1",1.58498333333333,9,1.31631666666667,10,"6",1,"1",0,0,1,0.5,0.236516666666667,6,"Ordered Table",,"3","1",1,"2",1,"2",1,3,1,0.57,6,0.1513,6,"2",0,"3","3",0
"54.152.235.199",2015-11-29 17:11:00,2015-11-29 17:23:00,12,"Female",47,"Some College","None of these apply","None of these apply",0.264933333333333,5,"1",1,"4",1,"2",1,3,1,1.16365,3,,"3",1,"3",1,"4",0,"3",0,2,0.5,"3",0.21225,2,1.74415,4,"1",0,"5",0,0,0,0,0.297,3,"Ordered Table",,"4","1",1,"2",1,"2",1,3,1,0.895716666666667,2,0.303183333333333,2,"1",0,"4","2",0
"50.82.3.63",2015-11-29 17:15:00,2015-11-29 17:24:00,9,"Female",25,"4-year College Degree","Employee","None of these apply",0.487916666666667,8,"1",1,"4",1,"2",1,3,1,0.755433333333333,7,,"3",1,"3",1,"3",1,"3",0,3,0.75,"3",0.961433333333333,3,0.66735,3,"5",0,"6",1,0,1,0.5,0.180266666666667,3,"No Log scatterplot",,"1","1",1,"2",1,"2",1,3,1,0.2629,2,0.453766666666667,2,"5",1,"5","5",1
