V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Q56_1,Q56_2,Q56_3,Q56_4,Q7,Q5,Q2,Q53,Q10,Q54,Q57_1,Q57_2,Q57_3,Q57_4,Q45,Q25,Q60,Q59,Q27,Q20_1,Q20_2,Q20_3,Q20_4,Q21_1_TEXT,Q21_2_TEXT,Q21_3_TEXT,Q21_4_TEXT,Q21_5_TEXT,Q21_6_TEXT,Q21_7_TEXT,Q22,Q49,Q19,Q20,Q23,Q24,Q25,Q21,Q27,Q29,Q71_1,Q71_2,Q71_3,Q71_4,Q73,Q72_1_TEXT,Q72_2_TEXT,Q72_3_TEXT,Q72_4_TEXT,Q72_5_TEXT,Q72_6_TEXT,Q72_7_TEXT,Q70,Q69,Q68,Q67,Q66,Q65,Q28,Q29,Q30,Q34_1,Q34_2,Q34_3,Q34_4,Q31,Q32,Q63,Q63_TEXT,Q23_1,Q23_2,Q23_3,Q23_4,Q47,Q39,Q40,Q58,Q42,Q43,Q44,Q35_1,Q36,Q79_1,Q79_2,Q79_3,Q79_4,Q80_1_TEXT,Q80_2_TEXT,Q80_3_TEXT,Q80_4_TEXT,Q80_5_TEXT,Q80_6_TEXT,Q80_7_TEXT,Q81,Q74,Q75,Q76,Q77,Q61,Q62,Q48,Q38,Q37_1,Q37_2,LocationLatitude,LocationLongitude,LocationAccuracy
R_8JlHBqQn6X2BwOt,Default Response Set,Anonymous,,,64.184.83.198,0,11/29/2015 16:32,11/29/2015 16:39,1,1.376,21.304,23.144,10,2,25,3,6,11,A75N0N2PWNC9Q,39.842,118.989,121.05,6,1,1,1,3,2,51.919,89.143,91.058,3,Firefox,41,Ubuntu,1280x800,11.2.202,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:41.0) Gecko/20100101 Firefox/41.0,1,1,,,,,1,,3,4,15.707,37.652,39.231,3,1,Firefox,41,Ubuntu,1280x800,11.2.202,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:41.0) Gecko/20100101 Firefox/41.0,,,,,,1,3,1,3,8.731,25.5,27.074,3,4,7,3,,30.261,58.639,59.653,2,1,1,,,1,,1,4,2,26.829,32.765,34.763,2,Firefox,41,Ubuntu,1280x800,11.2.202,,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:41.0) Gecko/20100101 Firefox/41.0,1,,,1,,2,2,1,1,4,5,38.48219299,-86.00710297,-1
R_1oncDpwZFSto4g5,Default Response Set,Anonymous,,,100.37.106.250,0,11/29/2015 16:14,11/29/2015 16:41,1,5.261,86.148,88.053,9,2,41,4,5,11,A3UQCP6W0UKVM7,82.805,251.779,255.725,3,1,1,1,4,2,211.524,345.18,347.31,2,MSIE,11,Windows NT 10.0,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko,1,1,1,,,,,,3,2,34.468,179.859,184.626,3,1,MSIE,11,Windows NT 10.0,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko,1,,,,,,2,1,1,10.041,48.037,51.662,3,6,6,3,,265.279,440.587,447.56,3,1,1,1,,,,1,3,1,43.165,88.759,101.29,2,MSIE,11,Windows NT 10.0,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko,1,1,,,,2,3,1,1,4,4,40.65930176,-73.84480286,-1
R_1hW0MvrXeoi77Dj,Default Response Set,Anonymous,,,63.153.66.117,0,11/29/2015 16:28,11/29/2015 16:41,1,1.254,43.124,46.177,15,2,30,5,6,11,A278ZBUS1KX61P,17.178,223.853,225.095,7,1,1,1,4,1,5.344,135.796,136.847,10,Firefox,42,Windows NT 6.1,1280x1024,15.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,,,,1,,,3,3,7.41,124.839,130.216,9,1,Firefox,42,Windows NT 6.1,1280x1024,15.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,,,1,,3,4,1,7.863,25.839,26.888,5,6,5,3,,3.268,135.987,136.985,7,1,1,,1,,,1,5,1,16.023,53.796,54.842,4,Firefox,42,Windows NT 6.1,1280x1024,15.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,1,,,1,2,1,3,5,5,46.00920105,-112.4421005,-1
R_29lSa6dqRwLixzk,Default Response Set,Anonymous,,,65.79.144.190,0,11/29/2015 16:32,11/29/2015 16:42,1,1.342,33.134,36.287,8,1,52,3,6,11,A2J6T9ELNZ97JH,8.678,69.566,70.867,3,1,1,1,4,2,68.066,94.787,95.844,2,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,1,,,,,3,3,11.918,99.524,100.751,3,1,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,1,,,,,3,1,3,13.326,29.695,33.508,3,6,6,3,,143.038,164.494,166.544,2,1,1,1,,,,1,4,1,23.969,49.112,54.628,2,Chrome,46.0.2490.86,Windows NT 6.1,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,2,3,1,1,4,5,41.97279358,-87.66159821,-1
R_2AThNwhKnjWkz3S,Default Response Set,Anonymous,,,65.175.238.221,0,11/29/2015 16:34,11/29/2015 16:43,1,1.099,32.609,34.48,7,1,20,5,5,11,A2JN0NR5F9R6P,15.598,69.119,75.578,5,1,1,1,4,2,34.745,54.36,55.707,2,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,1,,,,,,3,2,38.482,75.924,76.715,3,1,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,,,3,1,1,7.181,22.73,24.121,3,6,7,3,,110.169,136.3,137.732,2,1,1,,,,1,1,4,1,14.557,25.829,27.309,2,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,1,2,2,1,5,4,5,43.32809448,-70.93840027,-1
R_3OpmEm3Bw0F5i32,Default Response Set,Anonymous,,,72.192.7.91,0,11/29/2015 16:35,11/29/2015 16:43,1,0.059,32.453,35.088,7,2,18,5,5,4,AAGZRIRHAMKP4,33.223,89.381,90.588,8,1,1,1,1,1,46.821,74.184,75.94,2,Firefox,42,Windows NT 6.1,1600x900,16.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,,,,1,,,3,3,8.344,43.87,45.217,3,1,Firefox,42,Windows NT 6.1,1600x900,16.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,,,1,,3,1,3,6.147,20.603,22.087,3,6,5,3,,110.338,128.507,129.75,2,1,1,,1,,,1,5,1,23.261,39.748,41.031,2,Firefox,42,Windows NT 6.1,1600x900,16.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,1,,,2,3,1,1,5,5,41.36169434,-71.80239868,-1
R_sO3yY7zwBxUCrD3,Default Response Set,Anonymous,,,98.26.241.143,0,11/29/2015 16:18,11/29/2015 16:44,1,34.776,93.428,97.227,12,2,22,5,5,9,A2WF8I6IDSJN3S,86.114,180.306,181.636,3,1,1,1,4,2,14.905,184.926,186.467,12,Firefox,42,Windows NT 6.2,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,,,,1,,,3,4,13.257,96.452,97.832,4,1,Firefox,42,Windows NT 6.2,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,,,,1,,3,1,3,9.623,34.712,41.058,4,6,6,3,,9.795,679.571,712.873,10,1,1,,1,,,1,4,1,36.578,110.491,112.181,6,Firefox,42,Windows NT 6.2,1366x768,19.0.0,1,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,1,,,2,2,1,5,4,2,36.3177948,-80.1812973,-1
R_2cCpTygVKzDfeA1,Default Response Set,Anonymous,,,67.173.234.34,0,11/29/2015 16:34,11/29/2015 16:45,1,0.955,35.739,40.539,9,1,16,2,5,5,A1MW350A7ECNSJ,29.4,76.879,77.888,3,1,1,1,4,2,75.483,97.18,99.025,2,Chrome,46.0.2490.86,Windows NT 6.3,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,,,1,3,3,12.492,67.508,78.508,3,1,Chrome,46.0.2490.86,Windows NT 6.3,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,1,,,,3,4,1,8.856,20.543,21.968,3,6,6,3,,194.602,221.393,222.704,2,1,1,,1,,,1,5,1,24.703,41.975,43.894,2,Chrome,46.0.2490.86,Windows NT 6.3,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,1,,,2,2,1,5,5,5,39.81309509,-105.1257019,-1
R_33rSrFL6SN3AvIT,Default Response Set,Anonymous,,,73.161.175.58,0,11/29/2015 16:35,11/29/2015 16:45,1,9.467,39.564,44.342,5,2,10,4,5,11,A33XN8WYB7PBCB,26.061,63.956,70.009,4,1,1,1,4,1,65.655,98.883,100.024,2,Safari,8.0.5,Macintosh,1280x800,-1,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/8.0.5 Safari/600.5.17",1,1,1,,,,,,3,2,13.437,57.332,62.74,3,1,Safari,8.0.5,Macintosh,1280x800,-1,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/8.0.5 Safari/600.5.17",1,,,,,,2,1,3,21.424,43.063,44.714,5,6,6,3,,135.737,171.537,173.387,2,1,1,,1,,,1,4,1,20.087,49.642,50.862,2,Safari,8.0.5,Macintosh,1280x800,-1,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/8.0.5 Safari/600.5.17",1,,1,,,2,4,1,5,4,3,42.52160645,-83.16329956,-1
R_3DbAmU0xG3UmuEz,Default Response Set,Anonymous,,,24.4.155.238,0,11/29/2015 16:31,11/29/2015 16:47,1,1.922,48.825,65.871,13,1,46,5,3,7,A1GQM621CT6SL7,28.239,154.859,156.658,10,1,1,1,3,2,8.325,143.736,145.496,12,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,1,,,,3,2,9.717,104.024,105.776,9,1,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,1,,,3,1,3,10.145,36.403,38.083,7,6,5,3,,7.818,313.725,315.576,17,1,1,,1,,,1,1,1,13.057,74.005,75.999,6,Chrome,46.0.2490.86,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,1,,,2,3,1,5,5,5,37.28520203,-121.9887009,-1
R_1NFewWMGY8F036C,Default Response Set,Anonymous,,,68.114.251.69,0,11/29/2015 16:38,11/29/2015 16:48,1,2.455,55.286,59.351,9,1,32,5,5,1,A339JLGPNKS12Q,37.278,97.503,99.142,5,1,1,1,4,2,40.213,78.718,79.833,2,Firefox,42,Windows NT 6.0,1344x840,19.0.0,1,Mozilla/5.0 (Windows NT 6.0; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,,,,,,1,3,3,21.212,102.474,103.867,4,1,Firefox,42,Windows NT 6.0,1344x840,19.0.0,1,Mozilla/5.0 (Windows NT 6.0; rv:42.0) Gecko/20100101 Firefox/42.0,,,1,,,,3,1,1,19.04,37.422,40.04,3,1,6,3,,110.974,134.316,135.474,2,1,1,,,1,,1,4,1,21.403,29.76,31.017,2,Firefox,42,Windows NT 6.0,1344x840,19.0.0,1,Mozilla/5.0 (Windows NT 6.0; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,1,,2,2,1,3,5,5,44.22549438,-87.61440277,-1
R_UJSlObEgldGpgaJ,Default Response Set,Anonymous,,,130.126.255.173,0,11/29/2015 16:42,11/29/2015 16:48,1,1.012,23.94,25.601,11,2,13,6,6,2,A2IW2NSR650VXA,7.848,71.747,72.659,8,1,1,1,4,2,5.338,61.301,62.63,6,Chrome,46.0.2490.86,Windows NT 6.3,1440x960,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,1,,,,,,3,2,11.975,68.144,69.649,10,1,Chrome,46.0.2490.86,Windows NT 6.3,1440x960,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,,,2,1,2,4.137,14.739,15.882,6,6,6,3,,50.652,74.636,75.726,6,1,1,1,,,,1,5,1,12.053,28.862,29.881,7,Chrome,46.0.2490.86,Windows NT 6.3,1440x960,19.0.0,1,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,2,2,1,2,5,5,40.10949707,-88.21230316,-1
R_tFpVIrVQQ76etIB,Default Response Set,Anonymous,,,174.66.139.174,0,11/29/2015 16:37,11/29/2015 16:49,1,1.168,42.616,44.392,10,2,9,3,5,5,A1YANCBIBGMS08,33.658,90.275,92.536,4,1,1,1,4,1,71.529,171.346,173.509,3,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,1,,,3,1,13.55,78.341,79.368,8,1,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,1,,3,1,3,18.994,32.418,33.477,3,6,6,3,,166.141,194.269,207.833,3,1,1,,,,1,1,4,2,40.902,56.725,57.912,2,Chrome,46.0.2490.86,Windows NT 10.0,1920x1080,19.0.0,1,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,1,2,2,1,3,4,4,32.63609314,-117.0531998,-1
R_1MSXFQ5NSqzq84E,Default Response Set,Anonymous,,,72.245.183.162,0,11/29/2015 16:38,11/29/2015 16:49,1,1.564,32.36,34.363,9,2,12,3,5,7,A1H72Y9Z5NJXDS,21.112,80.585,91.035,5,1,1,1,4,2,127.017,187.016,188.899,4,Chrome,46.0.2490.80,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36",1,1,,,,,1,,3,3,10.925,68.859,70.815,4,1,Chrome,46.0.2490.80,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36",,,,,,1,3,1,1,7.372,24.324,26.949,3,6,6,3,,119.754,157.064,159.055,2,1,1,,,1,,1,4,1,34.177,44.134,49.313,2,Chrome,46.0.2490.80,Windows NT 6.1,1366x768,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36",1,,,1,,2,2,1,5,4,3,34.19740295,-118.6015015,-1
R_vOcRb0wpCz0a9fX,Default Response Set,Anonymous,,,70.211.71.152,0,11/29/2015 16:40,11/29/2015 16:51,1,0.052,45.821,48.028,7,2,26,3,6,5,A2TQJ4CHEXT6NB,41.815,105.311,107.087,4,1,1,1,1,2,80.488,101.179,102.381,2,Firefox,40,Windows NT 10.0,1360x768,16.0.0,1,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,1,1,,,,,,1,3,3,16.042,90.165,92.941,3,1,Firefox,40,Windows NT 10.0,1360x768,16.0.0,1,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,,,1,,,,3,1,1,6.177,19.464,22.901,3,6,6,3,,134.933,185.813,195.667,3,1,1,1,,,,1,4,1,19.644,29.867,32.027,2,Firefox,40,Windows NT 10.0,1360x768,16.0.0,1,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0,1,1,,,,2,3,1,5,4,4,38.62620544,-121.3247986,-1
R_qFlSCSFJo1DfWJH,Default Response Set,Anonymous,,,206.255.43.77,0,11/29/2015 16:40,11/29/2015 16:51,1,1.384,17.429,19.535,6,2,12,3,6,11,A1AEI28WO0QNMD,43.871,107.641,109.526,9,1,1,1,4,2,84.505,102.008,103.599,2,Chrome,46.0.2490.86,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,1,,,,,,3,3,18.465,102.801,114.331,3,1,Chrome,46.0.2490.86,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,,,,3,4,1,13.946,28.994,30.759,3,1,7,3,,3.525,205.495,207.361,5,1,1,,,1,,1,3,1,28.734,34.243,35.429,2,Chrome,46.0.2490.86,Macintosh,1280x800,19.0.0,1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,5,4,4,32.58320618,-94.71479797,-1
R_21vxNoZpGk12Ux2,Default Response Set,Anonymous,,,76.184.80.191,0,11/29/2015 16:34,11/29/2015 16:51,1,1.031,39.111,41.3,8,2,17,3,5,11,A3RQDXPX5IL4N6,29.674,104.105,105.654,5,1,1,1,3,1,72,389.542,390.335,2,Firefox,42,Windows NT 10.0,1093x614,19.0.0,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,1,,,,,,3,3,19.382,67.933,69.235,3,1,Firefox,42,Windows NT 10.0,1093x614,19.0.0,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,,,,2,1,1,9.728,31.969,33.27,5,8,5,3,,24.332,217.674,219.313,4,1,1,,,,1,1,4,1,18.216,45.959,46.958,2,Firefox,42,Windows NT 10.0,1093x614,19.0.0,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,,1,2,2,1,3,4,5,32.83389282,-96.77149963,-1
R_a4xoNcWJHQdiwZb,Default Response Set,Anonymous,,,97.104.232.153,0,11/29/2015 16:37,11/29/2015 16:51,1,9.013,120.977,125.365,7,2,10,3,5,6,A2J88LIU9C8GN8,58.163,91.09,92.173,3,1,1,1,4,1,77.538,100.451,102.749,2,Safari iPad,9,iPad,768x1024,-1,,"Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1",1,1,,,1,,,,3,4,16.451,70.877,72.504,3,1,Safari iPad,9,iPad,768x1024,-1,,"Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1",,,,1,,,2,1,1,33.648,50.03,53.127,3,1,6,3,,277.501,288.54,290.387,2,1,1,1,,,,1,5,1,30.862,52.624,54.268,3,Safari iPad,9,iPad,768x1024,-1,,"Mozilla/5.0 (iPad; CPU OS 9_1 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13B143 Safari/601.1",1,1,,,,2,2,1,1,5,5,28.48069763,-81.55180359,-1
R_3kKtHsS7RE7zagN,Default Response Set,Anonymous,,,76.107.114.12,0,11/29/2015 16:38,11/29/2015 16:52,1,1.776,31.269,44.644,9,1,56,3,6,11,A3AT9S1CF9QV4K,23.183,57.579,60.254,3,1,1,1,1,1,80.517,100.392,102.951,2,MSIE,11,Windows NT 6.1,1152x720,19.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; rv:11.0) like Gecko,1,1,1,,,,,,3,3,44.239,105.267,107.913,3,1,MSIE,11,Windows NT 6.1,1152x720,19.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; rv:11.0) like Gecko,1,,,,,,2,1,1,22.153,45.322,46.182,4,6,6,3,,169.496,332.509,335.652,2,1,1,,,,1,1,5,1,55.456,68.13,71.334,2,MSIE,11,Windows NT 6.1,1152x720,19.0.0,1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; rv:11.0) like Gecko,1,,,,1,2,2,1,1,5,5,35.12750244,-89.84259796,-1
R_3JDifSCCcFhCLgc,Default Response Set,Anonymous,,,98.114.215.140,0,11/29/2015 16:33,11/29/2015 16:54,1,1.154,35.784,38.388,21,2,15,4,6,11,A1AXTO77FG14E7,0.864,269.862,271.754,10,1,1,1,4,2,5.127,182.846,184.115,8,Chrome,46.0.2490.86,Windows NT 6.1,1440x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,1,,,,1,,,3,3,7.021,81.148,83.147,7,1,Chrome,46.0.2490.86,Windows NT 6.1,1440x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",,,,,1,,3,1,1,7.67,68.338,69.535,9,6,5,3,,4.47,410.798,415.729,14,1,1,,,1,,1,4,1,2.279,60.14,61.081,8,Chrome,46.0.2490.86,Windows NT 6.1,1440x900,19.0.0,1,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36",1,,,1,,2,2,1,2,4,5,40.04249573,-75.0184021,-1
R_74iPK7NgH67xkU9,Default Response Set,Anonymous,,,174.34.213.145,0,11/29/2015 16:47,11/29/2015 16:55,1,0.701,31.043,32.358,7,1,10,5,5,3,A5PC4LKTAIQUK,9.486,68.463,69.433,3,1,1,1,4,2,40.591,68.909,73.16,2,Firefox,42,Windows NT 10.0,3264x1836,19.0.0,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,,1,,,,,3,3,8.924,46.544,47.673,3,1,Firefox,42,Windows NT 10.0,3264x1836,19.0.0,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,,1,,,,,3,1,1,5.493,18.049,22.286,3,6,6,3,,143.215,155.597,156.655,2,1,1,,,,1,1,3,1,15.985,21.747,22.657,2,Firefox,42,Windows NT 10.0,3264x1836,19.0.0,,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,,1,2,2,1,5,4,4,38.34449768,-121.4292984,-1
R_1oaLiclreYsF31C,Default Response Set,Anonymous,,,172.74.219.196,0,11/29/2015 16:41,11/29/2015 16:55,1,2.597,36.412,50.226,14,2,45,3,5,6,A27L8WTE6G856F,38.827,170.579,171.957,11,1,1,1,4,2,35.035,140.425,142.879,17,Firefox,42,Windows NT 6.1,1366x768,19.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,1,1,,,,,,3,3,4.571,131.322,132.479,13,1,Firefox,42,Windows NT 6.1,1366x768,19.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,,,,3,1,1,15.932,43.331,44.552,7,6,7,3,,31.126,185.284,187.637,17,1,1,,,1,,1,5,1,5.9,57.544,58.834,9,Firefox,42,Windows NT 6.1,1366x768,19.0.0,,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:42.0) Gecko/20100101 Firefox/42.0,1,,,1,,2,2,1,3,5,5,33.90750122,-81.23010254,-1
